year,month,day,hour,pm2.5,DEWP,Classe,TEMP,PRES,cbwd,Iws,Is,Ir
2012,8,3,4,50,23,Leve,23,1009,cv,0.9,0,0
2012,8,3,5,48,23,Leve,23,1009,NE,0.89,0,0
2012,8,3,6,54,23,Leve,23,1009,NE,2.68,0,0
2012,8,3,7,60,23,Leve,24,1009,cv,0.89,0,0
2012,8,3,8,77,24,Leve,25,1009,NW,1.79,0,0
2012,8,3,9,93,24,Leve,27,1008,NW,3.58,0,0
2012,8,3,10,74,24,Leve,28,1008,NE,1.79,0,0
2012,8,3,11,76,24,Leve,29,1008,NE,3.58,0,0
2012,8,3,12,81,23,Leve,29,1008,SE,3.13,0,0
2012,8,3,13,54,23,Leve,30,1007,SE,4.92,0,0
2012,8,3,14,38,23,Leve,31,1006,SE,8.05,0,0
2012,8,3,15,42,24,Leve,30,1006,SE,11.18,0,0
2012,8,3,17,50,23,Leve,29,1005,SE,16.1,0,0
2012,8,3,18,51,24,Leve,29,1005,SE,17.89,0,0
2012,8,3,19,51,23,Leve,28,1005,SE,21.91,0,0
2012,8,3,20,49,23,Leve,27,1006,SE,25.93,0,0
2012,8,3,21,33,23,Leve,26,1007,SE,27.72,0,0
2012,8,3,22,31,23,Leve,25,1007,SE,31.74,0,0
2012,8,3,23,31,22,Leve,24,1007,SE,33.53,0,0
2012,8,4,0,28,22,Leve,24,1007,SE,35.32,0,0
2012,8,4,1,23,22,Leve,25,1006,cv,0.89,0,0
2012,8,4,2,30,22,Leve,24,1006,NW,3.13,0,0
2012,8,4,3,28,23,Leve,24,1005,NW,6.26,0,0
2012,8,4,4,29,22,Leve,24,1005,NW,9.39,0,0
2012,8,4,5,39,22,Leve,23,1006,NE,1.79,0,0
2012,8,4,6,36,22,Leve,23,1006,NW,1.79,0,0
2012,8,4,7,36,23,Leve,26,1006,NW,4.92,0,0
2012,8,4,8,30,22,Leve,28,1007,NW,8.94,0,0
2012,8,4,9,19,21,Leve,29,1007,NE,3.13,0,0
2012,8,4,10,16,22,Leve,30,1007,NE,8.05,0,0
2012,8,4,11,18,21,Leve,31,1007,NE,12.07,0,0
2012,8,4,12,18,20,Leve,31,1008,NE,15.2,0,0
2012,8,4,13,17,22,Leve,32,1007,NE,16.99,0,0
2012,8,4,14,6,22,Leve,32,1007,SE,3.13,0,0
2012,8,4,15,22,22,Leve,31,1007,SE,6.26,0,0
2012,8,4,16,15,23,Leve,31,1008,SE,9.39,0,0
2012,8,4,17,24,23,Leve,31,1008,SE,12.52,0,0
2012,8,4,18,20,22,Leve,30,1008,SE,16.54,0,0
2012,8,4,19,24,22,Leve,29,1009,SE,19.67,0,0
2012,8,4,20,31,22,Leve,28,1009,SE,21.46,0,0
2012,8,4,21,25,22,Leve,28,1010,SE,24.59,0,0
2012,8,4,22,44,23,Leve,27,1010,SE,27.72,0,0
2012,8,4,23,29,24,Leve,26,1011,SE,29.51,0,0
2012,8,5,0,32,24,Leve,26,1011,cv,0.89,0,0
2012,8,5,1,43,24,Leve,25,1011,SE,0.89,0,0
2012,8,5,2,54,24,Leve,24,1011,SE,2.68,0,0
2012,8,5,3,46,23,Leve,24,1011,cv,0.45,0,0
2012,8,5,4,47,23,Leve,24,1011,SE,1.79,0,0
2012,8,5,5,44,24,Leve,24,1011,SE,2.68,0,0
2012,8,5,6,52,24,Leve,24,1011,SE,3.57,0,0
2012,8,5,7,53,24,Leve,25,1011,SE,4.46,0,0
2012,8,5,8,49,25,Leve,26,1011,NE,1.79,0,0
2012,8,5,9,51,24,Leve,28,1012,NW,1.79,0,0
2012,8,5,10,56,23,Leve,29,1012,NW,3.58,0,0
2012,8,5,11,53,22,Leve,31,1012,cv,1.79,0,0
2012,8,5,12,28,23,Leve,30,1011,NE,1.79,0,0
2012,8,5,13,22,23,Leve,31,1011,SE,3.13,0,0
2012,8,5,14,29,22,Leve,32,1010,SE,4.92,0,0
2012,8,5,15,39,21,Leve,31,1010,SE,8.05,0,0
2012,8,5,16,29,22,Leve,31,1010,SE,11.18,0,0
2012,8,5,17,23,22,Leve,31,1010,SE,14.31,0,0
2012,8,5,18,24,22,Leve,30,1010,SE,17.44,0,0
2012,8,5,19,53,22,Leve,28,1010,SE,20.57,0,0
2012,8,5,20,69,23,Leve,27,1010,SE,22.36,0,0
2012,8,5,21,69,23,Leve,28,1010,SE,25.49,0,0
2012,8,5,22,84,23,Leve,27,1011,SE,28.62,0,0
2012,8,5,23,79,23,Leve,27,1011,SE,30.41,0,0
2012,8,6,0,73,23,Leve,26,1011,SE,31.3,0,0
2012,8,6,1,67,24,Leve,25,1010,cv,0.89,0,0
2012,8,6,2,74,24,Leve,26,1010,cv,1.78,0,0
2012,8,6,3,82,24,Leve,25,1010,cv,2.67,0,0
2012,8,6,4,83,24,Leve,25,1010,NW,0.89,0,0
2012,8,6,5,95,24,Leve,24,1010,NW,2.68,0,0
2012,8,6,6,95,24,Leve,24,1010,cv,0.89,0,0
2012,8,6,7,82,25,Leve,26,1010,NW,1.79,0,0
2012,8,6,8,85,25,Leve,28,1010,cv,0.89,0,0
2012,8,6,9,81,25,Leve,30,1010,NE,1.79,0,0
2012,8,6,10,78,25,Leve,31,1010,NW,1.79,0,0
2012,8,6,11,73,23,Leve,32,1010,cv,0.89,0,0
2012,8,6,12,61,23,Leve,32,1009,SE,1.79,0,0
2012,8,6,13,63,24,Leve,31,1009,SE,5.81,0,0
2012,8,6,14,55,24,Leve,31,1008,SE,8.94,0,0
2012,8,6,15,50,23,Leve,31,1008,SE,12.07,0,0
2012,8,6,16,46,23,Leve,32,1007,SE,15.2,0,0
2012,8,6,17,46,24,Leve,31,1007,SE,18.33,0,0
2012,8,6,18,47,23,Leve,30,1007,SE,21.46,0,0
2012,8,6,19,44,23,Leve,29,1007,SE,23.25,0,0
2012,8,6,20,37,23,Leve,28,1007,SE,25.04,0,0
2012,8,6,21,44,24,Leve,28,1008,SE,26.83,0,0
2012,8,6,22,38,24,Leve,27,1008,SE,28.62,0,0
2012,8,6,23,45,24,Leve,27,1008,SE,30.41,0,0
2012,8,7,0,57,23,Leve,27,1008,SE,32.2,0,0
2012,8,7,1,52,24,Leve,26,1008,cv,0.89,0,0
2012,8,7,2,59,24,Leve,25,1008,SE,0.89,0,0
2012,8,7,3,67,24,Leve,24,1007,SE,1.78,0,0
2012,8,7,4,67,24,Leve,24,1007,NE,0.89,0,0
2012,8,7,5,75,23,Leve,24,1007,SE,0.89,0,0
2012,8,7,6,73,24,Leve,24,1008,cv,0.89,0,0
2012,8,7,7,79,25,Leve,26,1008,cv,1.78,0,0
2012,8,7,8,74,25,Leve,28,1008,cv,2.67,0,0
2012,8,7,9,67,24,Leve,29,1008,cv,4.46,0,0
2012,8,7,10,56,25,Leve,30,1008,SE,1.79,0,0
2012,8,7,11,66,24,Leve,31,1007,SE,3.58,0,0
2012,8,7,12,63,24,Leve,30,1007,SE,6.71,0,0
2012,8,7,13,67,24,Leve,31,1006,cv,3.13,0,0
2012,8,7,14,63,24,Leve,31,1006,SE,4.02,0,0
2012,8,7,15,58,24,Leve,31,1006,SE,8.04,0,0
2012,8,7,16,57,25,Leve,31,1005,SE,12.06,0,0
2012,8,7,17,55,25,Leve,31,1005,SE,15.19,0,0
2012,8,7,18,61,25,Leve,30,1005,SE,19.21,0,0
2012,8,7,19,68,25,Leve,29,1005,SE,21,0,0
2012,8,7,20,73,24,Leve,28,1005,SE,22.79,0,0
2012,8,7,21,85,24,Leve,28,1006,SE,24.58,0,0
2012,8,7,22,79,25,Leve,28,1006,cv,0.89,0,0
2012,8,7,23,89,25,Leve,27,1006,SE,1.79,0,0
2012,8,8,0,89,25,Leve,27,1005,SE,4.92,0,0
2012,8,8,1,88,25,Leve,27,1005,SE,6.71,0,0
2012,8,8,2,101,25,Leve,27,1005,SE,8.5,0,0
2012,8,8,3,106,25,Leve,27,1004,SE,10.29,0,0
2012,8,8,4,119,25,Leve,27,1004,SE,12.08,0,0
2012,8,8,5,116,25,Leve,26,1005,SE,13.87,0,0
2012,8,8,6,127,25,Leve,26,1005,cv,0.89,0,0
2012,8,8,7,136,25,Leve,26,1005,SE,0.89,0,1
2012,8,8,8,120,25,Leve,26,1006,cv,0.89,0,2
2012,8,8,9,109,26,Leve,28,1005,cv,1.78,0,0
2012,8,8,10,106,26,Leve,28,1006,cv,2.67,0,0
2012,8,8,11,84,26,Leve,30,1005,cv,3.56,0,0
2012,8,8,12,75,26,Leve,31,1005,cv,4.45,0,0
2012,8,8,13,80,26,Leve,31,1005,NE,0.89,0,0
2012,8,8,14,76,26,Leve,31,1005,NE,2.68,0,0
2012,8,8,15,79,27,Leve,32,1004,NW,3.13,0,0
2012,8,8,16,33,26,Leve,31,1004,NE,4.02,0,0
2012,8,8,17,25,20,Leve,29,1004,NE,4.91,0,0
2012,8,8,18,25,22,Leve,29,1005,cv,0.89,0,0
2012,8,8,19,29,24,Leve,28,1005,NE,0.89,0,0
2012,8,8,20,28,23,Leve,27,1005,NW,1.79,0,0
2012,8,8,21,35,23,Leve,26,1006,cv,0.45,0,0
2012,8,8,22,37,24,Leve,26,1006,cv,0.9,0,0
2012,8,8,23,33,24,Leve,26,1006,NW,1.79,0,0
2012,8,9,0,31,24,Leve,24,1006,NW,4.92,0,0
2012,8,9,1,43,23,Leve,24,1006,cv,0.89,0,0
2012,8,9,2,37,21,Leve,23,1006,NW,1.79,0,0
2012,8,9,3,21,21,Leve,22,1006,NW,5.81,0,0
2012,8,9,4,15,21,Leve,22,1006,cv,0.89,0,0
2012,8,9,5,10,20,Leve,21,1007,cv,1.78,0,0
2012,8,9,6,21,21,Leve,22,1007,NW,1.79,0,0
2012,8,9,7,23,23,Leve,25,1008,NW,3.58,0,0
2012,8,9,8,40,23,Leve,27,1008,cv,0.89,0,0
2012,8,9,9,46,24,Leve,29,1008,cv,1.78,0,0
2012,8,9,10,49,23,Leve,29,1008,cv,2.67,0,0
2012,8,9,11,52,19,Leve,31,1008,cv,4.46,0,0
2012,8,9,12,46,19,Leve,32,1007,cv,5.35,0,0
2012,8,9,13,45,19,Leve,32,1007,cv,7.14,0,0
2012,8,9,14,48,21,Leve,34,1006,cv,8.93,0,0
2012,8,9,15,52,22,Leve,33,1006,SE,1.79,0,0
2012,8,9,16,56,21,Leve,32,1005,SE,5.81,0,0
2012,8,9,17,57,21,Leve,32,1005,SE,9.83,0,0
2012,8,9,18,39,20,Leve,31,1005,SE,12.96,0,0
2012,8,9,19,32,21,Leve,29,1006,SE,14.75,0,0
2012,8,9,20,38,21,Leve,28,1006,SE,16.54,0,0
2012,8,9,21,38,22,Leve,27,1007,SE,18.33,0,0
2012,8,9,22,34,21,Leve,27,1007,SE,21.46,0,0
2012,8,9,23,41,22,Leve,25,1007,cv,0.89,0,0
2012,8,10,0,37,23,Leve,25,1008,SE,0.89,0,0
2012,8,10,1,43,23,Leve,24,1007,SE,2.68,0,0
2012,8,10,2,53,23,Leve,24,1007,SE,4.47,0,0
2012,8,10,3,57,23,Leve,24,1007,cv,0.89,0,0
2012,8,10,4,72,23,Leve,23,1007,cv,1.78,0,0
2012,8,10,5,85,23,Leve,23,1007,NE,1.79,0,0
2012,8,10,6,89,23,Leve,23,1007,NE,2.68,0,0
2012,8,10,7,94,24,Leve,24,1008,cv,0.89,0,0
2012,8,10,8,100,24,Leve,26,1008,cv,1.78,0,0
2012,8,10,9,116,24,Leve,28,1008,cv,2.67,0,0
2012,8,10,10,120,23,Leve,29,1007,cv,3.56,0,0
2012,8,10,11,108,24,Leve,31,1007,SE,1.79,0,0
2012,8,10,12,89,21,Leve,31,1006,cv,0.89,0,0
2012,8,10,13,70,21,Leve,32,1006,SE,1.79,0,0
2012,8,10,14,55,20,Leve,32,1006,SE,4.92,0,0
2012,8,10,15,55,20,Leve,31,1005,SE,8.05,0,0
2012,8,10,16,58,20,Leve,31,1005,SE,11.18,0,0
2012,8,10,17,52,20,Leve,31,1005,SE,12.97,0,0
2012,8,10,18,60,20,Leve,30,1005,SE,16.1,0,0
2012,8,10,19,72,21,Leve,29,1005,SE,17.89,0,0
2012,8,10,20,97,22,Leve,27,1006,SE,19.68,0,0
2012,8,10,21,97,19,Leve,27,1006,SE,22.81,0,0
2012,8,10,22,94,19,Leve,26,1006,SE,25.94,0,0
2012,8,10,23,76,20,Leve,25,1006,SE,27.73,0,0
2012,8,11,0,85,22,Leve,24,1006,cv,0.89,0,0
2012,8,11,1,93,22,Leve,24,1006,SE,1.79,0,0
2012,8,11,2,89,22,Leve,24,1006,SE,3.58,0,0
2012,8,11,3,105,22,Leve,24,1005,SE,5.37,0,0
2012,8,11,4,108,22,Leve,23,1006,NE,0.89,0,0
2012,8,11,5,114,22,Leve,23,1006,SE,1.79,0,0
2012,8,11,6,116,22,Leve,23,1006,SE,3.58,0,0
2012,8,11,7,118,22,Leve,24,1006,NE,1.79,0,0
2012,8,11,8,112,22,Leve,25,1007,SE,1.79,0,0
2012,8,11,9,124,22,Leve,25,1006,SE,3.58,0,0
2012,8,11,10,136,23,Leve,27,1006,SE,6.71,0,0
2012,8,11,11,137,23,Leve,27,1006,cv,0.89,0,0
2012,8,11,12,138,20,Leve,28,1006,cv,1.78,0,0
2012,8,11,13,127,21,Leve,28,1005,SE,1.79,0,0
2012,8,11,14,88,22,Leve,27,1005,cv,0.89,0,1
2012,8,11,15,79,21,Leve,27,1005,cv,1.78,0,2
2012,8,11,16,67,21,Leve,27,1006,cv,2.67,0,3
2012,8,13,11,13,16,Leve,28,1010,NE,3.13,0,0
2012,8,13,12,13,13,Leve,29,1010,NE,6.26,0,0
2012,8,13,13,13,12,Leve,29,1009,NE,8.05,0,0
2012,8,13,14,14,12,Leve,29,1008,SE,1.79,0,0
2012,8,13,15,14,14,Leve,29,1008,SE,3.58,0,0
2012,8,13,16,15,14,Leve,29,1008,SE,6.71,0,0
2012,8,13,17,21,14,Leve,28,1008,SE,8.5,0,0
2012,8,13,18,26,16,Leve,27,1008,SE,12.52,0,0
2012,8,13,19,32,16,Leve,26,1008,SE,15.65,0,0
2012,8,13,20,33,18,Leve,22,1009,cv,0.89,0,0
2012,8,13,21,38,18,Leve,21,1009,SE,1.79,0,0
2012,8,13,22,46,19,Leve,22,1009,SE,3.58,0,0
2012,8,13,23,47,19,Leve,20,1009,SE,4.47,0,0
2012,8,14,1,50,19,Leve,20,1008,SE,7.15,0,0
2012,8,14,2,67,19,Leve,20,1008,NE,1.79,0,0
2012,8,14,3,71,19,Leve,20,1008,NE,2.68,0,0
2012,8,14,4,72,18,Leve,19,1008,NE,3.57,0,0
2012,8,14,5,68,18,Leve,19,1007,cv,0.89,0,0
2012,8,14,6,66,18,Leve,19,1008,cv,1.78,0,0
2012,8,14,7,71,19,Leve,20,1007,cv,2.67,0,0
2012,8,14,8,73,19,Leve,21,1008,NE,1.79,0,0
2012,8,14,9,84,20,Leve,22,1007,SE,1.79,0,0
2012,8,14,10,104,20,Leve,24,1007,SE,3.58,0,0
2012,8,14,11,76,18,Leve,26,1007,SE,6.71,0,0
2012,8,14,12,47,16,Leve,25,1007,SE,10.73,0,0
2012,8,14,13,42,13,Leve,24,1006,SE,14.75,0,1
2012,8,14,14,27,13,Leve,24,1006,SE,19.67,0,0
2012,8,14,15,37,14,Leve,24,1006,SE,26.82,0,0
2012,8,14,16,42,14,Leve,23,1006,SE,31.74,0,0
2012,8,14,17,52,15,Leve,23,1005,SE,36.66,0,0
2012,8,14,18,50,15,Leve,22,1006,SE,40.68,0,0
2012,8,14,19,27,14,Leve,21,1006,SE,44.7,0,0
2012,8,14,20,31,15,Leve,21,1006,SE,47.83,0,0
2012,8,14,21,33,15,Leve,20,1006,SE,49.62,0,0
2012,8,14,22,42,16,Leve,20,1006,SE,51.41,0,0
2012,8,14,23,40,17,Leve,20,1006,SE,53.2,0,0
2012,8,15,0,48,16,Leve,19,1006,SE,54.99,0,0
2012,8,15,1,57,16,Leve,18,1006,cv,0.89,0,0
2012,8,15,2,59,17,Leve,18,1005,cv,1.78,0,0
2012,8,15,3,68,17,Leve,17,1005,SE,0.89,0,0
2012,8,15,4,69,17,Leve,17,1005,cv,0.89,0,0
2012,8,15,5,67,17,Leve,17,1005,NE,0.89,0,0
2012,8,15,6,73,17,Leve,17,1006,cv,0.45,0,0
2012,8,15,7,71,19,Leve,19,1006,NW,0.89,0,0
2012,8,15,8,70,18,Leve,22,1006,NW,4.02,0,0
2012,8,15,9,72,19,Leve,24,1007,NW,5.81,0,0
2012,8,15,10,63,19,Leve,25,1007,NE,1.79,0,0
2012,8,15,11,59,19,Leve,27,1007,NE,3.58,0,0
2012,8,15,12,45,19,Leve,29,1007,NW,3.13,0,0
2012,8,15,13,26,19,Leve,30,1006,NE,3.13,0,0
2012,8,15,14,14,18,Leve,30,1006,NE,4.92,0,0
2012,8,15,15,16,19,Leve,32,1006,NW,1.79,0,0
2012,8,15,16,25,18,Leve,31,1006,cv,0.89,0,0
2012,8,15,17,20,17,Leve,32,1007,cv,1.78,0,0
2012,8,15,18,23,19,Leve,28,1007,SE,1.79,0,0
2012,8,15,19,31,18,Leve,28,1007,SE,5.81,0,0
2012,8,15,20,45,18,Leve,27,1008,SE,9.83,0,0
2012,8,15,21,80,18,Leve,25,1009,SE,11.62,0,0
2012,8,15,22,67,18,Leve,26,1009,SE,15.64,0,0
2012,8,15,23,89,19,Leve,23,1010,SE,16.53,0,0
2012,8,16,0,91,20,Leve,22,1010,SE,18.32,0,0
2012,8,16,1,90,20,Leve,21,1010,cv,0.89,0,0
2012,8,16,2,96,20,Leve,22,1010,SE,1.79,0,0
2012,8,16,3,88,20,Leve,21,1010,cv,0.89,0,0
2012,8,16,4,86,20,Leve,21,1010,SE,1.79,0,0
2012,8,16,5,65,19,Leve,20,1011,NE,0.89,0,0
2012,8,16,6,83,20,Leve,20,1012,NE,1.78,0,0
2012,8,16,7,97,20,Leve,22,1012,cv,0.89,0,0
2012,8,16,8,108,21,Leve,24,1012,cv,1.78,0,0
2012,8,16,9,96,22,Leve,26,1012,NE,1.79,0,0
2012,8,16,10,102,22,Leve,28,1012,cv,0.89,0,0
2012,8,16,11,78,22,Leve,29,1012,cv,1.78,0,0
2012,8,16,12,60,22,Leve,29,1011,cv,3.57,0,0
2012,8,16,13,52,19,Leve,31,1010,SE,4.02,0,0
2012,8,16,14,53,17,Leve,30,1010,SE,8.04,0,0
2012,8,16,17,41,18,Leve,29,1009,SE,21.9,0,0
2012,8,16,18,64,19,Leve,29,1009,SE,25.92,0,0
2012,8,16,19,67,19,Leve,27,1009,SE,29.94,0,0
2012,8,16,20,64,19,Leve,26,1009,SE,33.07,0,0
2012,8,16,21,53,19,Leve,26,1010,SE,34.86,0,0
2012,8,16,22,73,19,Leve,25,1010,SE,37.99,0,0
2012,8,16,23,77,19,Leve,25,1010,SE,42.91,0,0
2012,8,17,0,70,18,Leve,24,1010,SE,46.04,0,0
2012,8,17,1,67,18,Leve,24,1009,SE,49.17,0,0
2012,8,17,2,64,19,Leve,23,1009,SE,50.96,0,0
2012,8,17,3,77,20,Leve,22,1009,SE,54.09,0,0
2012,8,17,4,78,20,Leve,22,1009,SE,58.11,0,0
2012,8,17,5,96,20,Leve,22,1009,SE,59.9,0,0
2012,8,17,6,112,20,Leve,22,1009,SE,61.69,0,0
2012,8,17,7,119,21,Leve,23,1009,cv,0.89,0,0
2012,8,17,8,123,21,Leve,23,1009,SE,1.79,0,0
2012,8,17,9,129,22,Leve,24,1009,SE,3.58,0,0
2012,8,17,10,143,22,Leve,25,1009,SE,5.37,0,0
2012,8,17,11,146,23,Leve,27,1008,SE,8.5,0,0
2012,8,17,12,146,23,Leve,27,1008,SE,10.29,0,0
2012,8,17,13,139,23,Leve,27,1008,SE,12.08,0,0
2012,8,17,14,118,23,Leve,29,1007,SE,15.21,0,0
2012,8,17,16,130,22,Leve,28,1006,SE,24.15,0,0
2012,8,17,17,144,21,Leve,28,1006,SE,29.07,0,0
2012,8,17,18,147,22,Leve,27,1006,SE,33.09,0,0
2012,8,17,19,161,22,Leve,26,1006,SE,37.11,0,0
2012,8,17,20,148,22,Leve,26,1006,SE,41.13,0,0
2012,8,17,21,145,22,Leve,26,1007,SE,45.15,0,0
2012,8,17,22,166,22,Leve,26,1007,SE,48.28,0,0
2012,8,17,23,185,22,Leve,25,1007,SE,51.41,0,0
2012,8,18,0,206,22,Leve,25,1007,SE,55.43,0,1
2012,8,18,1,192,23,Leve,24,1006,SE,58.56,0,2
2012,8,18,2,202,23,Leve,24,1007,SE,62.58,0,3
2012,8,18,3,198,23,Leve,24,1007,SE,64.37,0,4
2012,8,18,4,186,23,Leve,23,1006,SE,66.16,0,0
2012,8,18,5,153,22,Leve,23,1007,SE,67.95,0,0
2012,8,18,6,140,22,Leve,23,1007,SE,69.74,0,0
2012,8,18,7,153,22,Leve,23,1007,SE,71.53,0,0
2012,8,18,8,182,22,Leve,24,1007,SE,73.32,0,0
2012,8,18,9,182,23,Leve,25,1007,SE,75.11,0,0
2012,8,18,10,190,23,Leve,26,1007,cv,0.89,0,0
2012,8,21,13,3,7,Leve,27,1014,cv,3.13,0,0
2012,8,21,14,5,10,Leve,29,1013,cv,4.92,0,0
2012,8,21,15,8,8,Leve,29,1013,cv,8.05,0,0
2012,8,21,16,8,9,Leve,28,1013,cv,9.84,0,0
2012,8,21,17,12,7,Leve,28,1012,SE,3.13,0,0
2012,8,21,18,5,10,Leve,26,1012,SE,8.05,0,0
2012,8,21,19,20,11,Leve,24,1013,SE,11.18,0,0
2012,8,21,20,23,13,Leve,21,1013,SE,12.97,0,0
2012,8,21,21,28,15,Leve,20,1014,SE,14.76,0,0
2012,8,21,22,25,15,Leve,19,1014,cv,0.89,0,0
2012,8,21,23,29,15,Leve,19,1014,cv,1.78,0,0
2012,8,22,0,36,15,Leve,17,1015,NE,1.79,0,0
2012,8,22,1,42,15,Leve,16,1015,NW,3.13,0,0
2012,8,22,2,24,14,Leve,16,1015,cv,0.89,0,0
2012,8,22,3,10,13,Leve,15,1016,NW,1.79,0,0
2012,8,22,4,9,12,Leve,15,1016,NW,3.58,0,0
2012,8,22,5,13,12,Leve,15,1017,NE,1.79,0,0
2012,8,22,6,15,12,Leve,14,1018,NW,3.13,0,0
2012,8,22,7,21,11,Leve,19,1018,NW,7.15,0,0
2012,8,22,8,21,8,Leve,23,1018,NW,10.28,0,0
2012,8,22,9,13,7,Leve,24,1018,cv,0.89,0,0
2012,8,22,10,13,5,Leve,25,1018,cv,1.78,0,0
2012,8,22,11,9,5,Leve,26,1018,cv,2.67,0,0
2012,8,22,12,6,3,Leve,27,1017,cv,3.56,0,0
2012,8,22,13,8,1,Leve,27,1016,NE,1.79,0,0
2012,8,22,14,11,4,Leve,28,1015,SE,3.13,0,0
2012,8,22,15,17,3,Leve,28,1015,SE,6.26,0,0
2012,8,22,16,22,2,Leve,28,1014,SE,11.18,0,0
2012,8,22,17,24,5,Leve,27,1014,SE,15.2,0,0
2012,8,22,18,22,6,Leve,26,1013,SE,19.22,0,0
2012,8,22,19,23,7,Leve,24,1014,SE,23.24,0,0
2012,8,22,20,17,10,Leve,22,1015,SE,26.37,0,0
2012,8,22,21,29,13,Leve,20,1015,SE,28.16,0,0
2012,8,22,22,35,15,Leve,19,1016,cv,0.89,0,0
2012,8,22,23,36,13,Leve,18,1016,SE,1.79,0,0
2012,8,23,0,40,13,Leve,17,1016,SE,3.58,0,0
2012,8,23,1,47,13,Leve,17,1016,SE,5.37,0,0
2012,8,23,2,63,14,Leve,16,1016,SE,7.16,0,0
2012,8,23,3,67,13,Leve,16,1016,cv,0.89,0,0
2012,8,23,4,81,13,Leve,17,1015,SE,1.79,0,0
2012,8,23,5,87,12,Leve,14,1015,NE,1.79,0,0
2012,8,23,6,82,13,Leve,15,1016,cv,0.89,0,0
2012,8,23,7,84,14,Leve,17,1016,cv,1.78,0,0
2012,8,23,8,91,14,Leve,19,1016,cv,2.67,0,0
2012,8,23,9,98,15,Leve,21,1016,SE,1.79,0,0
2012,8,23,10,100,15,Leve,24,1016,cv,0.89,0,0
2012,8,23,11,105,16,Leve,26,1015,cv,1.78,0,0
2012,8,23,12,110,15,Leve,27,1015,SE,3.13,0,0
2012,8,23,13,97,16,Leve,28,1014,cv,1.79,0,0
2012,8,23,14,88,17,Leve,29,1013,SE,3.13,0,0
2012,8,23,15,70,15,Leve,29,1013,SE,7.15,0,0
2012,8,23,16,65,16,Leve,29,1012,SE,12.07,0,0
2012,8,23,17,77,15,Leve,29,1012,SE,16.09,0,0
2012,8,23,18,76,16,Leve,27,1012,SE,21.01,0,0
2012,8,23,19,69,15,Leve,26,1013,SE,25.93,0,0
2012,8,23,20,65,16,Leve,24,1013,SE,27.72,0,0
2012,8,23,21,66,17,Leve,23,1014,SE,29.51,0,0
2012,8,23,22,62,16,Leve,21,1014,SE,31.3,0,0
2012,8,23,23,63,17,Leve,20,1014,cv,0.89,0,0
2012,8,24,0,66,17,Leve,20,1014,SE,0.89,0,0
2012,8,24,1,71,17,Leve,19,1014,SE,2.68,0,0
2012,8,24,2,73,17,Leve,18,1014,cv,0.89,0,0
2012,8,24,3,81,17,Leve,18,1013,cv,1.78,0,0
2012,8,24,4,88,17,Leve,18,1014,cv,2.67,0,0
2012,8,24,5,101,16,Leve,17,1014,NE,0.89,0,0
2012,8,24,6,110,17,Leve,17,1014,NE,1.78,0,0
2012,8,24,7,110,18,Leve,19,1015,NE,2.67,0,0
2012,8,24,8,124,18,Leve,21,1015,cv,0.89,0,0
2012,8,24,9,143,18,Leve,23,1015,cv,1.78,0,0
2012,8,24,10,156,18,Leve,25,1015,cv,2.67,0,0
2012,8,24,11,125,16,Leve,27,1015,cv,4.46,0,0
2012,8,24,12,65,11,Leve,29,1014,SE,4.02,0,0
2012,8,24,13,66,11,Leve,29,1013,SE,8.04,0,0
2012,8,24,14,62,10,Leve,30,1013,SE,12.06,0,0
2012,8,24,15,59,10,Leve,30,1012,SE,15.19,0,0
2012,8,24,16,52,11,Leve,29,1012,SE,19.21,0,0
2012,8,24,17,56,11,Leve,29,1012,SE,23.23,0,0
2012,8,24,18,50,12,Leve,27,1012,SE,27.25,0,0
2012,8,24,19,59,13,Leve,25,1012,SE,29.04,0,0
2012,8,24,20,71,14,Leve,22,1012,SE,30.83,0,0
2012,8,24,21,80,16,Leve,21,1013,cv,0.89,0,0
2012,8,24,22,84,17,Leve,20,1013,SE,1.79,0,0
2012,8,24,23,103,16,Leve,20,1013,SE,4.92,0,0
2012,8,25,0,90,16,Leve,21,1013,SE,8.05,0,0
2012,8,25,1,104,16,Leve,20,1013,SE,9.84,0,0
2012,8,25,2,104,16,Leve,19,1013,SE,11.63,0,0
2012,8,25,3,102,16,Leve,18,1013,SE,13.42,0,0
2012,8,25,4,108,16,Leve,18,1013,SE,15.21,0,0
2012,8,25,5,117,16,Leve,17,1013,cv,0.89,0,0
2012,8,25,6,143,16,Leve,17,1013,NE,0.89,0,0
2012,8,25,7,143,17,Leve,19,1013,cv,0.89,0,0
2012,8,25,8,149,17,Leve,21,1013,cv,1.78,0,0
2012,8,25,9,146,18,Leve,23,1013,cv,2.67,0,0
2012,8,25,10,154,18,Leve,25,1013,cv,3.56,0,0
2012,8,25,11,151,17,Leve,27,1013,cv,4.45,0,0
2012,8,25,12,149,17,Leve,27,1012,SE,1.79,0,0
2012,8,25,13,126,17,Leve,28,1012,cv,1.79,0,0
2012,8,25,14,128,15,Leve,29,1011,SE,4.02,0,0
2012,8,25,15,120,14,Leve,29,1011,SE,7.15,0,0
2012,8,25,16,118,15,Leve,29,1010,SE,11.17,0,0
2012,8,25,17,117,16,Leve,28,1010,SE,15.19,0,0
2012,8,25,18,123,16,Leve,27,1010,SE,18.32,0,0
